customer_id,name,email,phone,country,city,registration_date
CUST29829906,Susan Williams,susan.williams59@example.com,+1-415-449-7421,Italy,Unknown,2025-07-08 20:58:32.794066
CUST23777576,Nancy Brown,nancy.brown7@example.com,+1-187-457-8393,Sweden,Unknown,2025-12-05 20:58:32.794066
CUST79277580,Matthew Davis,matthew.davis572@example.com,+1-949-325-6322,Australia,Sydney,2025-07-02 20:58:32.794066
CUST55920348,Joseph Wilson,joseph.wilson854@example.com,+1-837-349-2991,Mexico,Unknown,2024-11-01 20:58:32.794066
CUST42721539,Charles Garcia,charles.garcia375@example.com,+1-951-871-8076,Italy,Unknown,2025-05-16 20:58:32.794066
CUST33707114,Emily Martin,emily.martin995@example.com,+1-398-296-3590,Japan,Unknown,2024-08-24 20:58:32.794066
CUST60837879,Margaret Robinson,margaret.robinson386@example.com,+1-537-477-9036,Australia,Perth,2024-02-20 20:58:32.794066
CUST16838352,Richard Rodriguez,richard.rodriguez798@example.com,+1-451-257-9395,Canada,Ottawa,2025-03-22 20:58:32.794066
CUST85359658,Paul Robinson,paul.robinson63@example.com,+1-881-272-3867,Spain,Unknown,2025-10-29 20:58:32.794066
CUST75888948,David Lewis,david.lewis560@example.com,+1-315-467-4986,Norway,Unknown,2026-01-12 20:58:32.794066
CUST57168039,Michelle Walker,michelle.walker163@example.com,+1-287-938-7404,Italy,Unknown,2025-06-29 20:58:32.794066
CUST15161094,Matthew Thompson,matthew.thompson309@example.com,+1-614-170-2816,Denmark,Unknown,2025-12-31 20:58:32.794066
CUST96101575,Elizabeth Harris,elizabeth.harris64@example.com,+1-989-791-8686,Singapore,Unknown,2025-08-09 20:58:32.794066
CUST05371216,Mark Williams,mark.williams704@example.com,+1-182-983-5883,Japan,Unknown,2025-11-24 20:58:32.794066
CUST48626791,Sarah Lewis,sarah.lewis417@example.com,+1-999-789-7456,Brazil,Unknown,2025-03-10 20:58:32.794066
CUST57737762,Jennifer Jackson,jennifer.jackson356@example.com,+1-701-313-5234,Singapore,Unknown,2024-02-20 20:58:32.794066
CUST38538086,Jessica Jones,jessica.jones524@example.com,+1-528-927-9744,Italy,Unknown,2025-04-20 20:58:32.794066
CUST34029099,Mary Jones,mary.jones32@example.com,+1-426-169-2634,South Korea,Unknown,2024-06-14 20:58:32.794066
CUST01733715,Matthew Miller,matthew.miller649@example.com,+1-637-681-5478,Singapore,Unknown,2025-08-03 20:58:32.794066
CUST22507443,Richard Thomas,richard.thomas230@example.com,+1-671-165-8159,Norway,Unknown,2026-01-11 20:58:32.794066
CUST48666574,Emily Anderson,emily.anderson143@example.com,+1-720-996-7347,Sweden,Unknown,2026-02-09 20:58:32.794066
CUST40262820,Mark Martin,mark.martin66@example.com,+1-700-386-1611,Italy,Unknown,2025-07-22 20:58:32.794066
CUST71916167,Michael Williams,michael.williams498@example.com,+1-548-776-7396,Italy,Unknown,2025-04-05 20:58:32.794066
CUST06162429,Richard Moore,richard.moore499@example.com,+1-817-857-3777,Denmark,Unknown,2025-11-19 20:58:32.794066
CUST39488689,Barbara Miller,barbara.miller545@example.com,+1-913-535-7176,Mexico,Unknown,2025-11-25 20:58:32.794066
CUST05175060,Charles Lewis,charles.lewis425@example.com,+1-599-227-1006,Singapore,Unknown,2025-01-25 20:58:32.794066
CUST31209386,Susan Lopez,susan.lopez271@example.com,+1-583-151-7624,Canada,Montreal,2024-02-20 20:58:32.794066
CUST24205788,Ashley Walker,ashley.walker818@example.com,+1-417-611-6989,United Kingdom,London,2025-06-15 20:58:32.794066
CUST99657363,Christopher Rodriguez,christopher.rodriguez915@example.com,+1-791-329-6545,Denmark,Unknown,2025-12-04 20:58:32.794066
CUST60809613,Nancy Walker,nancy.walker211@example.com,+1-486-335-7914,France,Lyon,2025-03-26 20:58:32.794066
CUST58952252,John Anderson,john.anderson588@example.com,+1-809-281-8624,Australia,Perth,2025-05-15 20:58:32.794066
CUST18428182,Barbara Lewis,barbara.lewis695@example.com,+1-174-195-7366,Germany,Berlin,2026-01-27 20:58:32.794066
CUST76870156,Paul Brown,paul.brown586@example.com,+1-747-853-2938,Mexico,Unknown,2026-02-04 20:58:32.794066
CUST33829046,Donald Jackson,donald.jackson724@example.com,+1-994-169-7459,Norway,Unknown,2026-02-17 20:58:32.794066
CUST60093713,David Thompson,david.thompson319@example.com,+1-245-914-9670,Norway,Unknown,2026-02-13 20:58:32.794066
CUST62198505,Nancy Johnson,nancy.johnson904@example.com,+1-934-319-4412,Australia,Adelaide,2024-04-19 20:58:32.794066
CUST05626414,Michelle Garcia,michelle.garcia767@example.com,+1-106-618-3104,Netherlands,Unknown,2025-11-03 20:58:32.794066
CUST26330636,Donald Lee,donald.lee151@example.com,+1-801-748-4014,Japan,Unknown,2025-08-06 20:58:32.794066
CUST56714588,Christopher Walker,christopher.walker222@example.com,+1-427-751-8342,Canada,Ottawa,2025-07-11 20:58:32.794066
CUST96324829,Lisa Garcia,lisa.garcia146@example.com,+1-742-479-1096,Singapore,Unknown,2025-05-22 20:58:32.794066
CUST73013097,John White,john.white41@example.com,+1-508-784-2055,India,Delhi,2026-01-08 20:58:32.794066
CUST12763619,Susan Brown,susan.brown483@example.com,+1-317-172-1194,Australia,Sydney,2025-04-23 20:58:32.794066
CUST68328217,Steven Thomas,steven.thomas98@example.com,+1-803-207-1651,Italy,Unknown,2025-06-28 20:58:32.794066
CUST58041957,Robert Williams,robert.williams768@example.com,+1-950-372-8671,United Kingdom,Birmingham,2025-10-07 20:58:32.794066
CUST99094117,Ashley Martinez,ashley.martinez601@example.com,+1-109-955-8024,Netherlands,Unknown,2026-01-06 20:58:32.794066
CUST90286187,Barbara Clark,barbara.clark734@example.com,+1-562-922-1749,Japan,Unknown,2025-10-21 20:58:32.794066
CUST58475941,Paul Walker,paul.walker800@example.com,+1-471-508-8745,Germany,Berlin,2025-08-15 20:58:32.794066
CUST16198013,Betty Sanchez,betty.sanchez502@example.com,+1-131-990-8400,Spain,Unknown,2025-12-04 20:58:32.794066
CUST82076528,Patricia Garcia,patricia.garcia99@example.com,+1-676-552-5434,South Korea,Unknown,2025-06-19 20:58:32.794066
CUST27140840,Donald Robinson,donald.robinson872@example.com,+1-138-613-8011,Germany,Munich,2026-02-02 20:58:32.794066
CUST71991724,Karen Martin,karen.martin410@example.com,+1-777-340-3918,Singapore,Unknown,2025-11-18 20:58:32.794066
CUST51857121,Susan Thompson,susan.thompson87@example.com,+1-454-440-1512,France,Paris,2025-12-28 20:58:32.794066
CUST63543295,Barbara Robinson,barbara.robinson672@example.com,+1-817-343-4494,Norway,Unknown,2025-01-25 20:58:32.794066
CUST63877684,Jennifer Anderson,jennifer.anderson450@example.com,+1-333-730-8476,India,Mumbai,2026-01-26 20:58:32.794066
CUST88633231,Nancy Thomas,nancy.thomas146@example.com,+1-567-251-5078,Italy,Unknown,2025-10-15 20:58:32.794066
CUST91768873,Betty Thomas,betty.thomas170@example.com,+1-510-560-1021,Japan,Unknown,2025-12-12 20:58:32.794066
CUST17859337,Thomas Wilson,thomas.wilson865@example.com,+1-934-680-3020,Spain,Unknown,2025-06-11 20:58:32.794066
CUST92627920,Ashley Perez,ashley.perez532@example.com,+1-887-365-8209,Sweden,Unknown,2025-09-02 20:58:32.794066
CUST88361024,Elizabeth Moore,elizabeth.moore841@example.com,+1-347-197-8864,South Korea,Unknown,2025-11-18 20:58:32.794066
CUST60574792,Joseph Thomas,joseph.thomas256@example.com,+1-411-618-5233,Australia,Perth,2025-04-14 20:58:32.794066
CUST39670031,Michael Martin,michael.martin955@example.com,+1-311-925-3939,United Kingdom,Manchester,2025-10-11 20:58:32.794066
CUST46086100,Thomas Ramirez,thomas.ramirez619@example.com,+1-864-680-9361,Australia,Sydney,2026-01-02 20:58:32.794066
CUST75752316,Andrew Wilson,andrew.wilson451@example.com,+1-719-897-7385,Spain,Unknown,2024-02-20 20:58:32.794066
CUST20918672,John Jones,john.jones901@example.com,+1-206-341-1468,Singapore,Unknown,2025-05-01 20:58:32.794066
CUST56605050,Ashley Thompson,ashley.thompson347@example.com,+1-997-666-6340,Mexico,Unknown,2025-05-03 20:58:32.794066
CUST88793495,Michael Moore,michael.moore93@example.com,+1-358-759-7947,South Korea,Unknown,2025-11-01 20:58:32.794066
CUST43304308,John Smith,john.smith768@example.com,+1-254-669-7305,Germany,Hamburg,2026-01-16 20:58:32.794066
CUST30477641,Andrew Lewis,andrew.lewis322@example.com,+1-270-376-3393,Mexico,Unknown,2024-11-12 20:58:32.794066
CUST11686604,Thomas Moore,thomas.moore930@example.com,+1-499-813-8116,France,Lyon,2025-10-03 20:58:32.794066
CUST65879053,Barbara Ramirez,barbara.ramirez798@example.com,+1-745-461-9914,Norway,Unknown,2025-10-24 20:58:32.794066
CUST08816323,Steven Wilson,steven.wilson92@example.com,+1-287-168-3637,South Korea,Unknown,2024-02-20 20:58:32.794066
CUST86618072,Joseph Davis,joseph.davis516@example.com,+1-676-165-8520,Australia,Perth,2025-12-15 20:58:32.794066
CUST85499146,Barbara Ramirez,barbara.ramirez360@example.com,+1-339-634-2146,Sweden,Unknown,2025-12-14 20:58:32.794066
CUST19152605,Steven Jones,steven.jones396@example.com,+1-351-346-3474,Mexico,Unknown,2025-10-03 20:58:32.794066
CUST79169488,John Taylor,john.taylor180@example.com,+1-241-593-2810,Australia,Sydney,2025-12-23 20:58:32.794066
CUST63011638,Emily Lee,emily.lee461@example.com,+1-275-693-8613,Netherlands,Unknown,2025-10-14 20:58:32.794066
CUST11605178,Donald Smith,donald.smith168@example.com,+1-413-245-6103,Australia,Sydney,2025-12-25 20:58:32.794066
CUST72177097,Donna Rodriguez,donna.rodriguez299@example.com,+1-711-367-4364,Singapore,Unknown,2025-02-26 20:58:32.794066
CUST32871617,Mark Hernandez,mark.hernandez784@example.com,+1-159-643-9480,Australia,Adelaide,2026-01-26 20:58:32.794066
CUST73488212,Sarah Gonzalez,sarah.gonzalez616@example.com,+1-246-630-1082,Australia,Sydney,2025-04-08 20:58:32.794066
CUST04826256,James Jackson,james.jackson797@example.com,+1-809-416-3873,United Kingdom,Manchester,2025-12-04 20:58:32.794066
CUST75390226,Joseph Thompson,joseph.thompson389@example.com,+1-553-946-3640,Germany,Berlin,2026-02-16 20:58:32.794066
CUST28816956,Joseph Anderson,joseph.anderson28@example.com,+1-128-934-7864,Denmark,Unknown,2026-01-09 20:58:32.794066
CUST08343207,Barbara Ramirez,barbara.ramirez681@example.com,+1-154-596-1850,France,Paris,2024-09-28 20:58:32.794066
CUST61482363,Steven Brown,steven.brown257@example.com,+1-345-916-4741,Canada,Ottawa,2025-11-26 20:58:32.794066
CUST23272527,Joshua Hernandez,joshua.hernandez327@example.com,+1-825-662-7555,South Korea,Unknown,2025-05-23 20:58:32.794066
CUST69488831,Andrew Thompson,andrew.thompson4@example.com,+1-133-357-4316,Japan,Unknown,2026-01-13 20:58:32.794066
CUST51840939,Michelle Robinson,michelle.robinson591@example.com,+1-549-494-8647,Japan,Unknown,2025-09-01 20:58:32.794066
CUST72844974,Lisa Sanchez,lisa.sanchez819@example.com,+1-662-121-1451,Japan,Unknown,2025-09-17 20:58:32.794066
CUST28754348,Anthony Perez,anthony.perez217@example.com,+1-309-206-2596,Japan,Unknown,2024-06-28 20:58:32.794066
CUST56342270,Matthew Perez,matthew.perez656@example.com,+1-881-496-7513,United Kingdom,London,2024-06-03 20:58:32.794066
CUST84911749,Daniel Miller,daniel.miller688@example.com,+1-699-412-9101,Australia,Sydney,2025-07-16 20:58:32.794066
CUST17985984,Ashley Lewis,ashley.lewis771@example.com,+1-172-908-8368,Spain,Unknown,2025-12-26 20:58:32.794066
CUST34791473,Kimberly Jackson,kimberly.jackson69@example.com,+1-372-919-7468,Sweden,Unknown,2024-02-20 20:58:32.794066
CUST22768932,Daniel Robinson,daniel.robinson880@example.com,+1-136-582-6395,United States,Los Angeles,2024-04-04 20:58:32.794066
CUST78173116,Anthony Robinson,anthony.robinson373@example.com,+1-679-516-2510,Germany,Frankfurt,2026-01-13 20:58:32.794066
CUST23612475,Joseph Martinez,joseph.martinez967@example.com,+1-855-282-5469,United Kingdom,London,2025-12-28 20:58:32.794066
CUST08644331,Paul Moore,paul.moore173@example.com,+1-537-639-9123,United Kingdom,Birmingham,2025-05-22 20:58:32.794066
CUST22522619,Barbara Harris,barbara.harris352@example.com,+1-819-740-6336,Denmark,Unknown,2025-01-01 20:58:32.794066
CUST95487670,David Brown,david.brown818@example.com,+1-473-239-9377,United Kingdom,Glasgow,2025-11-27 20:58:32.794066
CUST92145221,Jennifer Gonzalez,jennifer.gonzalez580@example.com,+1-915-238-5748,Japan,Unknown,2025-05-05 20:58:32.794066
CUST98431324,Charles Moore,charles.moore500@example.com,+1-414-965-6267,Italy,Unknown,2025-02-13 20:58:32.794066
CUST97854979,Ashley Hernandez,ashley.hernandez258@example.com,+1-602-696-7011,Japan,Unknown,2025-12-08 20:58:32.794066
CUST05748904,Betty Lopez,betty.lopez271@example.com,+1-967-395-4413,Canada,Vancouver,2025-11-08 20:58:32.794066
CUST63412380,Ashley Harris,ashley.harris88@example.com,+1-170-969-5824,Netherlands,Unknown,2026-01-08 20:58:32.794066
CUST26956759,John Lopez,john.lopez650@example.com,+1-755-936-3349,Mexico,Unknown,2024-04-08 20:58:32.794066
CUST00134756,Paul Hernandez,paul.hernandez823@example.com,+1-648-965-2353,Brazil,Unknown,2025-09-11 20:58:32.794066
CUST07144147,Christopher Miller,christopher.miller161@example.com,+1-798-610-2771,United States,Chicago,2025-12-12 20:58:32.794066
CUST31584332,Anthony Jackson,anthony.jackson962@example.com,+1-546-820-8087,Singapore,Unknown,2026-01-25 20:58:32.794066
CUST85945767,Richard Wilson,richard.wilson126@example.com,+1-786-812-6931,India,Mumbai,2025-08-12 20:58:32.794066
CUST02913573,Jessica White,jessica.white425@example.com,+1-543-985-3547,Australia,Brisbane,2025-12-30 20:58:32.794066
CUST57170439,Nancy Jackson,nancy.jackson994@example.com,+1-732-264-3450,Netherlands,Unknown,2024-03-10 20:58:32.794066
CUST17801161,Jessica Gonzalez,jessica.gonzalez629@example.com,+1-372-541-8002,Norway,Unknown,2025-12-02 20:58:32.794066
CUST05142130,Nancy Martin,nancy.martin710@example.com,+1-797-573-9210,Australia,Melbourne,2025-12-25 20:58:32.794066
CUST61616678,Donna Martin,donna.martin820@example.com,+1-298-156-7041,Germany,Frankfurt,2026-01-24 20:58:32.794066
CUST38520720,Betty Anderson,betty.anderson682@example.com,+1-442-895-2935,South Korea,Unknown,2025-08-08 20:58:32.794066
CUST74833047,John Anderson,john.anderson886@example.com,+1-250-586-9282,Denmark,Unknown,2025-12-12 20:58:32.794066
CUST19853661,Christopher Perez,christopher.perez899@example.com,+1-839-750-6168,Japan,Unknown,2024-10-05 20:58:32.794066
CUST19677161,Patricia Harris,patricia.harris338@example.com,+1-277-661-2404,Denmark,Unknown,2025-11-08 20:58:32.794066
CUST52167203,Charles Martin,charles.martin392@example.com,+1-781-825-8887,Norway,Unknown,2025-01-20 20:58:32.794066
CUST92176720,Anthony Harris,anthony.harris369@example.com,+1-364-938-4104,Mexico,Unknown,2025-01-18 20:58:32.794066
CUST19074764,Thomas Lopez,thomas.lopez961@example.com,+1-508-155-9876,Italy,Unknown,2025-05-25 20:58:32.794066
CUST66800724,Nancy Hernandez,nancy.hernandez839@example.com,+1-345-579-4432,India,Bangalore,2024-12-24 20:58:32.794066
CUST77744420,Mark Perez,mark.perez495@example.com,+1-740-407-5294,South Korea,Unknown,2025-09-18 20:58:32.794066
CUST20254753,Anthony Thompson,anthony.thompson123@example.com,+1-505-322-7516,South Korea,Unknown,2024-04-26 20:58:32.794066
CUST03253910,William Williams,william.williams234@example.com,+1-590-707-8707,United Kingdom,Manchester,2025-05-25 20:58:32.794066
CUST47018977,Charles Smith,charles.smith708@example.com,+1-254-321-9276,India,Bangalore,2025-11-25 20:58:32.794066
CUST56809309,Margaret Moore,margaret.moore564@example.com,+1-396-955-9999,Spain,Unknown,2025-07-12 20:58:32.794066
CUST91070471,Paul Robinson,paul.robinson90@example.com,+1-674-402-7118,Italy,Unknown,2025-10-25 20:58:32.794066
CUST81903705,Richard Hernandez,richard.hernandez680@example.com,+1-660-206-1797,Spain,Unknown,2025-04-16 20:58:32.794066
CUST98817085,Barbara Sanchez,barbara.sanchez635@example.com,+1-599-640-3671,South Korea,Unknown,2026-01-21 20:58:32.794066
CUST01168564,Barbara Garcia,barbara.garcia123@example.com,+1-839-773-3119,Australia,Perth,2025-02-14 20:58:32.794066
CUST18248454,Donald Lewis,donald.lewis82@example.com,+1-312-334-1900,Netherlands,Unknown,2024-02-27 20:58:32.794066
CUST01755884,Mark Moore,mark.moore86@example.com,+1-550-983-8624,Canada,Calgary,2024-02-20 20:58:32.794066
CUST84443192,Linda Moore,linda.moore377@example.com,+1-869-890-7083,Denmark,Unknown,2025-05-09 20:58:32.794066
CUST89954919,Karen Smith,karen.smith15@example.com,+1-202-636-8139,South Korea,Unknown,2025-06-05 20:58:32.794066
CUST97174077,James Wilson,james.wilson5@example.com,+1-292-743-1650,Mexico,Unknown,2024-02-20 20:58:32.794066
CUST88270913,Sandra Martinez,sandra.martinez952@example.com,+1-219-791-6310,Australia,Melbourne,2025-11-16 20:58:32.794066
CUST84619631,Jennifer Garcia,jennifer.garcia693@example.com,+1-910-902-2472,Germany,Cologne,2026-01-11 20:58:32.794066
CUST06902243,Joshua Thomas,joshua.thomas734@example.com,+1-352-194-6632,Singapore,Unknown,2025-11-23 20:58:32.794066
CUST19589569,Mary Hernandez,mary.hernandez479@example.com,+1-623-612-8973,India,Mumbai,2024-02-20 20:58:32.794066
CUST88429421,Charles Hernandez,charles.hernandez421@example.com,+1-540-143-8671,United States,Los Angeles,2026-01-19 20:58:32.794066
CUST00188493,Richard Lewis,richard.lewis792@example.com,+1-422-324-2738,Netherlands,Unknown,2025-06-20 20:58:32.794066
CUST87905429,Anthony Johnson,anthony.johnson210@example.com,+1-184-206-8876,United Kingdom,Manchester,2025-12-12 20:58:32.794066
CUST45795275,Michael Moore,michael.moore564@example.com,+1-479-788-2804,Singapore,Unknown,2025-09-04 20:58:32.794066
CUST03329721,Emily Moore,emily.moore128@example.com,+1-144-192-8310,Italy,Unknown,2025-10-05 20:58:32.794066
CUST12210555,Lisa Sanchez,lisa.sanchez852@example.com,+1-706-888-9474,India,Chennai,2026-02-14 20:58:32.794066
CUST47792917,Mark Williams,mark.williams706@example.com,+1-142-936-1644,Mexico,Unknown,2025-12-05 20:58:32.794066
CUST99202672,Nancy Harris,nancy.harris382@example.com,+1-674-201-9805,Spain,Unknown,2025-04-26 20:58:32.794066
CUST89886975,Mark Lee,mark.lee295@example.com,+1-529-575-4189,Australia,Melbourne,2026-01-05 20:58:32.794066
CUST22456997,Richard Garcia,richard.garcia136@example.com,+1-760-692-3030,Australia,Perth,2024-12-28 20:58:32.794066
CUST07936368,Margaret Hernandez,margaret.hernandez62@example.com,+1-542-727-4361,Netherlands,Unknown,2024-12-04 20:58:32.794066
CUST88073306,Sarah Perez,sarah.perez378@example.com,+1-737-944-4487,Japan,Unknown,2024-08-18 20:58:32.794066
CUST75297792,Thomas Johnson,thomas.johnson280@example.com,+1-964-303-4977,Netherlands,Unknown,2025-09-18 20:58:32.794066
CUST77844508,Margaret Gonzalez,margaret.gonzalez439@example.com,+1-120-349-5621,Singapore,Unknown,2025-11-15 20:58:32.794066
CUST81003192,Charles Hernandez,charles.hernandez574@example.com,+1-969-683-1433,United States,New York,2025-03-21 20:58:32.794066
CUST59455829,Richard Robinson,richard.robinson590@example.com,+1-410-238-9702,Singapore,Unknown,2025-10-24 20:58:32.794066
CUST27895820,Sarah Gonzalez,sarah.gonzalez544@example.com,+1-430-700-4293,South Korea,Unknown,2025-10-11 20:58:32.794066
CUST66038542,Sarah Sanchez,sarah.sanchez755@example.com,+1-310-145-1000,Mexico,Unknown,2025-02-17 20:58:32.794066
CUST73371852,Michael Williams,michael.williams740@example.com,+1-353-150-3451,Canada,Calgary,2025-11-05 20:58:32.794066
CUST37974834,Donald Thomas,donald.thomas129@example.com,+1-365-952-3452,Japan,Unknown,2024-04-25 20:58:32.794066
CUST16499533,Christopher Brown,christopher.brown141@example.com,+1-748-306-4665,Australia,Brisbane,2024-10-04 20:58:32.794066
CUST20625102,Andrew Taylor,andrew.taylor974@example.com,+1-843-885-5426,France,Nice,2025-11-03 20:58:32.794066
CUST51824493,Kimberly Perez,kimberly.perez349@example.com,+1-529-231-9295,Norway,Unknown,2025-10-23 20:58:32.794066
CUST66402946,Joseph Thomas,joseph.thomas966@example.com,+1-741-716-4861,Spain,Unknown,2024-08-01 20:58:32.794066
CUST91484613,William Martin,william.martin215@example.com,+1-483-575-9353,Australia,Adelaide,2025-11-16 20:58:32.794066
CUST12895407,John Lopez,john.lopez207@example.com,+1-285-395-2824,Germany,Frankfurt,2025-11-27 20:58:32.794066
CUST20955281,Margaret Miller,margaret.miller893@example.com,+1-307-976-7833,Spain,Unknown,2025-10-26 20:58:32.794066
CUST35938444,Jennifer Rodriguez,jennifer.rodriguez169@example.com,+1-702-365-2763,South Korea,Unknown,2024-02-20 20:58:32.794066
CUST94140371,Nancy Garcia,nancy.garcia755@example.com,+1-677-527-2655,Denmark,Unknown,2025-10-27 20:58:32.794066
CUST66381539,Robert Taylor,robert.taylor803@example.com,+1-346-788-4214,Australia,Perth,2025-07-15 20:58:32.794066
CUST48433624,Matthew Johnson,matthew.johnson56@example.com,+1-789-576-7853,United States,New York,2025-12-09 20:58:32.794066
CUST02993266,Kimberly Jackson,kimberly.jackson428@example.com,+1-170-845-4338,Netherlands,Unknown,2025-07-21 20:58:32.794066
CUST93280883,Linda White,linda.white729@example.com,+1-286-875-4183,Norway,Unknown,2025-11-19 20:58:32.794066
CUST37933752,Mark Thomas,mark.thomas223@example.com,+1-341-742-5668,Mexico,Unknown,2026-01-25 20:58:32.794066
CUST56233507,William Thompson,william.thompson175@example.com,+1-149-358-2454,Norway,Unknown,2024-10-27 20:58:32.794066
CUST39303650,Donna Clark,donna.clark204@example.com,+1-488-136-5243,Singapore,Unknown,2026-01-18 20:58:32.794066
CUST91541807,Susan Brown,susan.brown593@example.com,+1-918-678-2309,Sweden,Unknown,2025-05-02 20:58:32.794066
CUST93943043,Barbara Garcia,barbara.garcia324@example.com,+1-754-588-3955,United Kingdom,Glasgow,2026-02-10 20:58:32.794066
CUST76369947,Thomas Taylor,thomas.taylor711@example.com,+1-200-743-9901,Denmark,Unknown,2025-12-26 20:58:32.794066
CUST68545536,Emily White,emily.white588@example.com,+1-610-256-8335,South Korea,Unknown,2025-12-16 20:58:32.794066
CUST74594189,Linda Thompson,linda.thompson826@example.com,+1-103-898-4228,Canada,Toronto,2026-01-19 20:58:32.794066
CUST72439188,Karen Martinez,karen.martinez73@example.com,+1-729-626-2622,Norway,Unknown,2024-09-20 20:58:32.794066
CUST42444236,Sarah Walker,sarah.walker242@example.com,+1-196-436-5062,Italy,Unknown,2025-01-04 20:58:32.794066
CUST07792624,Michael Smith,michael.smith441@example.com,+1-239-808-9585,Norway,Unknown,2024-07-21 20:58:32.794066
CUST63076369,Betty Perez,betty.perez549@example.com,+1-875-853-2676,Netherlands,Unknown,2025-03-11 20:58:32.794066
CUST49624315,Charles Perez,charles.perez203@example.com,+1-496-322-4866,United States,Phoenix,2026-01-19 20:58:32.794066
CUST76121385,Margaret White,margaret.white710@example.com,+1-459-325-3924,France,Nice,2025-05-19 20:58:32.794066
CUST57284201,Andrew Clark,andrew.clark800@example.com,+1-151-892-5289,Italy,Unknown,2024-09-20 20:58:32.794066
CUST09337554,Steven Lopez,steven.lopez288@example.com,+1-625-961-3538,Brazil,Unknown,2026-01-21 20:58:32.794066
CUST64822051,James Sanchez,james.sanchez684@example.com,+1-628-875-6717,Canada,Calgary,2025-12-07 20:58:32.794066
CUST53310985,Lisa Sanchez,lisa.sanchez582@example.com,+1-856-939-2789,South Korea,Unknown,2025-11-24 20:58:32.794066
CUST75619885,Elizabeth Jones,elizabeth.jones576@example.com,+1-509-953-2419,Denmark,Unknown,2024-09-23 20:58:32.794066
CUST08021843,Joshua Thomas,joshua.thomas821@example.com,+1-426-473-8768,United Kingdom,Birmingham,2025-07-19 20:58:32.794066
CUST90664105,David Sanchez,david.sanchez489@example.com,+1-297-518-9087,Australia,Brisbane,2025-08-28 20:58:32.794066
CUST41096430,William Miller,william.miller489@example.com,+1-871-898-2527,United Kingdom,Manchester,2025-11-19 20:58:32.794066
CUST09656794,Andrew Sanchez,andrew.sanchez41@example.com,+1-934-358-4858,Australia,Perth,2024-12-05 20:58:32.794066
CUST75814619,Charles Gonzalez,charles.gonzalez863@example.com,+1-565-239-6678,Mexico,Unknown,2025-11-18 20:58:32.794066
CUST79546553,Christopher Davis,christopher.davis644@example.com,+1-341-734-5377,Italy,Unknown,2024-11-03 20:58:32.794066
CUST10429415,Joshua Lopez,joshua.lopez630@example.com,+1-267-163-3335,Japan,Unknown,2026-01-20 20:58:32.794066
CUST39056450,Robert Lee,robert.lee168@example.com,+1-875-686-4995,Canada,Toronto,2024-10-08 20:58:32.794066
CUST74092266,Daniel Martin,daniel.martin956@example.com,+1-435-818-5325,France,Lyon,2026-02-07 20:58:32.794066
CUST00321439,Richard Garcia,richard.garcia135@example.com,+1-122-837-2560,Mexico,Unknown,2025-05-31 20:58:32.794066
CUST60649898,Donna Lewis,donna.lewis522@example.com,+1-232-790-1810,United States,Los Angeles,2025-08-01 20:58:32.794066
CUST80891377,Kimberly Lewis,kimberly.lewis17@example.com,+1-474-206-5875,Spain,Unknown,2025-10-12 20:58:32.794066
CUST07832576,Sarah Anderson,sarah.anderson781@example.com,+1-954-607-2034,Italy,Unknown,2025-05-20 20:58:32.794066
CUST50365952,Michelle Lopez,michelle.lopez72@example.com,+1-627-839-3909,Sweden,Unknown,2025-08-01 20:58:32.794066
CUST29504733,Donna Gonzalez,donna.gonzalez256@example.com,+1-204-310-9267,Spain,Unknown,2025-10-12 20:58:32.794066
CUST53028560,John Davis,john.davis444@example.com,+1-633-541-2502,South Korea,Unknown,2024-02-20 20:58:32.794066
CUST19075519,Sandra Harris,sandra.harris555@example.com,+1-802-954-3964,Australia,Melbourne,2024-10-02 20:58:32.794066
CUST38604673,Margaret Martinez,margaret.martinez403@example.com,+1-202-521-6970,Denmark,Unknown,2025-11-16 20:58:32.794066
CUST50581368,Jennifer Davis,jennifer.davis73@example.com,+1-290-817-9422,Mexico,Unknown,2026-01-08 20:58:32.794066
CUST71580861,John Jackson,john.jackson188@example.com,+1-981-870-5153,Australia,Melbourne,2026-02-17 20:58:32.794066
CUST48855024,Donna Jackson,donna.jackson768@example.com,+1-218-724-6936,Germany,Berlin,2025-05-02 20:58:32.794066
CUST76375735,Anthony Hernandez,anthony.hernandez275@example.com,+1-447-478-4489,France,Toulouse,2026-01-20 20:58:32.794066
CUST89860128,Jessica Brown,jessica.brown922@example.com,+1-474-406-8003,Netherlands,Unknown,2025-07-06 20:58:32.794066
CUST33874412,Matthew Martin,matthew.martin233@example.com,+1-838-831-1551,Sweden,Unknown,2025-06-05 20:58:32.794066
CUST97908234,Anthony Wilson,anthony.wilson356@example.com,+1-269-612-7565,Germany,Munich,2025-08-25 20:58:32.794066
CUST63616504,Charles Jackson,charles.jackson337@example.com,+1-816-995-4920,Netherlands,Unknown,2025-01-07 20:58:32.794066
CUST78204380,Donna Ramirez,donna.ramirez175@example.com,+1-298-820-4008,India,Delhi,2025-05-12 20:58:32.794066
CUST35294676,Linda Lewis,linda.lewis597@example.com,+1-187-135-7101,Italy,Unknown,2025-08-25 20:58:32.794066
CUST70728314,Jennifer Walker,jennifer.walker958@example.com,+1-317-438-7904,Canada,Calgary,2026-01-13 20:58:32.794066
